province	year	denominator_population	value_tcm_hospital_beds	value_tcm_practicing_assistant_physicians	value_per_10000_population_tcm_hospital_beds	value_per_10000_population_tcm_practicing_assistant_physicians	tcm_source_id	tcm_source_url	tcm_table_id	health_denominator_population	value_total_health_institution_beds	value_hospital_beds	value_comprehensive_hospital_beds	value_per_10000_population_total_health_institution_beds	value_per_10000_population_hospital_beds	value_per_10000_population_comprehensive_hospital_beds	health_source_id	health_source_url	health_table_id	health_quality_flag	gdp_per_capita_current_yuan	log_gdp_per_capita_current_yuan	urban_population_percent	age_composition_sample_population	age_composition_sample_age_65_plus	population_age_65_plus_percent	gdp_source_id	gdp_table_id	gdp_source_url	gdp_measure_notes	urbanization_source_id	urbanization_table_id	urbanization_source_url	urbanization_measure_notes	aging_source_id	aging_table_id	aging_source_url	aging_measure_notes	extraction_method	quality_flag	denominator_match	z_value_per_10000_population_tcm_hospital_beds	z_value_per_10000_population_tcm_practicing_assistant_physicians	z_value_per_10000_population_comprehensive_hospital_beds	z_value_per_10000_population_hospital_beds	z_log_gdp_per_capita_current_yuan	z_urban_population_percent	z_population_age_65_plus_percent
陕西省	2011	37430000	17861	8862	4.77	2.37	natcm_2011_extract_a86	http://www.natcm.gov.cn/2020tjzb/%E5%85%A8%E5%9B%BD%E4%B8%AD%E5%8C%BB%E8%8D%AF%E7%BB%9F%E8%AE%A1%E6%91%98%E7%BC%96/atog/2011/A86.xlsx	A86	37430000	153847	114339	88081	41.10259150414106	30.547421854127705	23.53219342773177	nhc_yearbook_2012_full_pdf	https://www.nhc.gov.cn/mohwsbwstjxxzx/tjtjnj/202605/e2ea85f22ed349e78ab5a776dcced4ea.shtml	3-1-3	scan_transcribed_twice_national_total_verified	33464	10.418225513122035	47.3	31976	2715	8.490743057292969	nbs_yearbook_2014_z0315e	3-15	https://www.stats.gov.cn/sj/ndsj/2014/zk/html/Z0315E.xls	Per capita gross regional product at current prices; models include wave fixed effects and use the log value.	nbs_yearbook_2014_z0206e	2-6	https://www.stats.gov.cn/sj/ndsj/2014/zk/html/Z0206E.xls	Proportion of year-end usual-resident population living in urban areas (%).	nbs_yearbook_2012_d0311e	3-11	https://www.stats.gov.cn/sj/ndsj/2012/html/D0311e.xls	Province age structure is estimated from the NBS annual population sample survey for the corresponding year; sampling fractions differ across waves, so this variable is reserved for sensitivity adjustment.	official_nbs_excel_parsed	official_excel_parsed	TRUE	-0.5297534690176952	-0.7052458829639924	-0.45208565167623366	-0.7699976736724768	-0.729466091551212	-0.6323635834442284	-0.5787678793814777
青海省	2011	5680000	3040	1313	5.35	2.31	natcm_2011_extract_a86	http://www.natcm.gov.cn/2020tjzb/%E5%85%A8%E5%9B%BD%E4%B8%AD%E5%8C%BB%E8%8D%AF%E7%BB%9F%E8%AE%A1%E6%91%98%E7%BC%96/atog/2011/A86.xlsx	A86	5680000	23117	18586	14123	40.69894366197183	32.72183098591549	24.86443661971831	nhc_yearbook_2012_full_pdf	https://www.nhc.gov.cn/mohwsbwstjxxzx/tjtjnj/202605/e2ea85f22ed349e78ab5a776dcced4ea.shtml	3-1-3	scan_transcribed_twice_national_total_verified	29522	10.292891027096942	46.22	4854	288	5.933250927070458	nbs_yearbook_2014_z0315e	3-15	https://www.stats.gov.cn/sj/ndsj/2014/zk/html/Z0315E.xls	Per capita gross regional product at current prices; models include wave fixed effects and use the log value.	nbs_yearbook_2014_z0206e	2-6	https://www.stats.gov.cn/sj/ndsj/2014/zk/html/Z0206E.xls	Proportion of year-end usual-resident population living in urban areas (%).	nbs_yearbook_2012_d0311e	3-11	https://www.stats.gov.cn/sj/ndsj/2012/html/D0311e.xls	Province age structure is estimated from the NBS annual population sample survey for the corresponding year; sampling fractions differ across waves, so this variable is reserved for sensitivity adjustment.	official_nbs_excel_parsed	official_excel_parsed	TRUE	-0.2163637478995262	-0.7514678740037617	-0.2307271506624851	-0.5338279078973397	-1.0118948657651785	-0.7125891205476474	-1.717138066761398
黑龙江省	2011	38340000	15054	7692	3.93	2.01	natcm_2011_extract_a86	http://www.natcm.gov.cn/2020tjzb/%E5%85%A8%E5%9B%BD%E4%B8%AD%E5%8C%BB%E8%8D%AF%E7%BB%9F%E8%AE%A1%E6%91%98%E7%BC%96/atog/2011/A86.xlsx	A86	38340000	165255	129449	95957	43.10250391236307	33.763432446531034	25.02790818988002	nhc_yearbook_2012_full_pdf	https://www.nhc.gov.cn/mohwsbwstjxxzx/tjtjnj/202605/e2ea85f22ed349e78ab5a776dcced4ea.shtml	3-1-3	scan_transcribed_twice_national_total_verified	32819	10.398762894953803	56.5	32757	2618	7.992184876514943	nbs_yearbook_2014_z0315e	3-15	https://www.stats.gov.cn/sj/ndsj/2014/zk/html/Z0315E.xls	Per capita gross regional product at current prices; models include wave fixed effects and use the log value.	nbs_yearbook_2014_z0206e	2-6	https://www.stats.gov.cn/sj/ndsj/2014/zk/html/Z0206E.xls	Proportion of year-end usual-resident population living in urban areas (%).	nbs_yearbook_2012_d0311e	3-11	https://www.stats.gov.cn/sj/ndsj/2012/html/D0311e.xls	Province age structure is estimated from the NBS annual population sample survey for the corresponding year; sampling fractions differ across waves, so this variable is reserved for sensitivity adjustment.	official_nbs_excel_parsed	official_excel_parsed	TRUE	-0.9836282375336636	-0.9825778292026086	-0.20356557689951332	-0.42069612906675735	-0.7733231620716732	0.05103914002934317	-0.8006820596697645
上海市	2013	24150000	8675	6368	3.5921325051759836	2.6368530020703935	natcm_2013_extract_a95	http://www.natcm.gov.cn/2020tjzb/%E5%85%A8%E5%9B%BD%E4%B8%AD%E5%8C%BB%E8%8D%AF%E7%BB%9F%E8%AE%A1%E6%91%98%E7%BC%96/atog/2013/A95.xls	A95	24150000	114314	94722	56935	47.33498964803313	39.22236024844721	23.575569358178058	nhc_yearbook_2014_full_pdf	https://www.nhc.gov.cn/mohwsbwstjxxzx/c100228/201506/a2f73d0edf1d4e678eb5978af952a60f.shtml	3-1-3	scan_transcribed_twice_national_total_verified	90092	11.408586649421268	89.6	19932	2121	10.64118001204094	nbs_yearbook_2014_z0315e	3-15	https://www.stats.gov.cn/sj/ndsj/2014/zk/html/Z0315E.xls	Per capita gross regional product at current prices; models include wave fixed effects and use the log value.	nbs_yearbook_2014_z0206e	2-6	https://www.stats.gov.cn/sj/ndsj/2014/zk/html/Z0206E.xls	Proportion of year-end usual-resident population living in urban areas (%).	nbs_yearbook_2014_z0211e	2-11	https://www.stats.gov.cn/sj/ndsj/2014/zk/html/Z0211E.xls	Province age structure is estimated from the NBS annual population sample survey for the corresponding year; sampling fractions differ across waves, so this variable is reserved for sensitivity adjustment.	official_nbs_excel_parsed	official_excel_parsed	TRUE	-1.1661872030126168	-0.49967126512010446	-0.4448785358872989	0.17221607016684726	1.5022140359608969	2.5098032864396917	0.378417204473372
云南省	2013	46870000	22178	9155	4.731811393215276	1.9532750160017067	natcm_2013_extract_a95	http://www.natcm.gov.cn/2020tjzb/%E5%85%A8%E5%9B%BD%E4%B8%AD%E5%8C%BB%E8%8D%AF%E7%BB%9F%E8%AE%A1%E6%91%98%E7%BC%96/atog/2013/A95.xls	A95	46870000	210125	156074	115475	44.83144868786004	33.29933859611692	24.63729464476211	nhc_yearbook_2014_full_pdf	https://www.nhc.gov.cn/mohwsbwstjxxzx/c100228/201506/a2f73d0edf1d4e678eb5978af952a60f.shtml	3-1-3	scan_transcribed_twice_national_total_verified	25083	10.129945604818168	40.48	38680	3099	8.011892450879007	nbs_yearbook_2014_z0315e	3-15	https://www.stats.gov.cn/sj/ndsj/2014/zk/html/Z0315E.xls	Per capita gross regional product at current prices; models include wave fixed effects and use the log value.	nbs_yearbook_2014_z0206e	2-6	https://www.stats.gov.cn/sj/ndsj/2014/zk/html/Z0206E.xls	Proportion of year-end usual-resident population living in urban areas (%).	nbs_yearbook_2014_z0211e	2-11	https://www.stats.gov.cn/sj/ndsj/2014/zk/html/Z0211E.xls	Province age structure is estimated from the NBS annual population sample survey for the corresponding year; sampling fractions differ across waves, so this variable is reserved for sensitivity adjustment.	official_nbs_excel_parsed	official_excel_parsed	TRUE	-0.550387808380033	-1.0262768575709447	-0.2684678630159357	-0.4711028967479926	-1.3790761367583655	-1.138972993671376	-0.7919099837534759
内蒙古自治区	2013	24980000	15254	10822	6.10648518815052	4.33226581265012	natcm_2013_extract_a95	http://www.natcm.gov.cn/2020tjzb/%E5%85%A8%E5%9B%BD%E4%B8%AD%E5%8C%BB%E8%8D%AF%E7%BB%9F%E8%AE%A1%E6%91%98%E7%BC%96/atog/2013/A95.xls	A95	24980000	120065	91604	66056	48.064451561249	36.67093674939952	26.4435548438751	nhc_yearbook_2014_full_pdf	https://www.nhc.gov.cn/mohwsbwstjxxzx/c100228/201506/a2f73d0edf1d4e678eb5978af952a60f.shtml	3-1-3	scan_transcribed_twice_national_total_verified	67498	11.119853246792026	58.71	20613	1762	8.548003686993646	nbs_yearbook_2014_z0315e	3-15	https://www.stats.gov.cn/sj/ndsj/2014/zk/html/Z0315E.xls	Per capita gross regional product at current prices; models include wave fixed effects and use the log value.	nbs_yearbook_2014_z0206e	2-6	https://www.stats.gov.cn/sj/ndsj/2014/zk/html/Z0206E.xls	Proportion of year-end usual-resident population living in urban areas (%).	nbs_yearbook_2014_z0211e	2-11	https://www.stats.gov.cn/sj/ndsj/2014/zk/html/Z0211E.xls	Province age structure is estimated from the NBS annual population sample survey for the corresponding year; sampling fractions differ across waves, so this variable is reserved for sensitivity adjustment.	official_nbs_excel_parsed	official_excel_parsed	TRUE	0.19238570407377925	0.806417997202	0.031650803396798925	-0.10490247268430654	0.8515820864838908	0.21520435947245112	-0.5532804915644992
北京市	2013	21150000	17265	14033	8.163120567375886	6.634988179669031	natcm_2013_extract_a95	http://www.natcm.gov.cn/2020tjzb/%E5%85%A8%E5%9B%BD%E4%B8%AD%E5%8C%BB%E8%8D%AF%E7%BB%9F%E8%AE%A1%E6%91%98%E7%BC%96/atog/2013/A95.xls	A95	21150000	104011	96558	58592	49.17777777777778	45.65390070921986	27.703073286052007	nhc_yearbook_2014_full_pdf	https://www.nhc.gov.cn/mohwsbwstjxxzx/c100228/201506/a2f73d0edf1d4e678eb5978af952a60f.shtml	3-1-3	scan_transcribed_twice_national_total_verified	93213	11.442642475925098	86.3	17454	1498	8.582559871662657	nbs_yearbook_2014_z0315e	3-15	https://www.stats.gov.cn/sj/ndsj/2014/zk/html/Z0315E.xls	Per capita gross regional product at current prices; models include wave fixed effects and use the log value.	nbs_yearbook_2014_z0206e	2-6	https://www.stats.gov.cn/sj/ndsj/2014/zk/html/Z0206E.xls	Proportion of year-end usual-resident population living in urban areas (%).	nbs_yearbook_2014_z0211e	2-11	https://www.stats.gov.cn/sj/ndsj/2014/zk/html/Z0211E.xls	Province age structure is estimated from the NBS annual population sample survey for the corresponding year; sampling fractions differ across waves, so this variable is reserved for sensitivity adjustment.	official_nbs_excel_parsed	official_excel_parsed	TRUE	1.3036415453448083	2.580358207459075	0.24092574361527258	0.8707669463513753	1.5789554471986178	2.264669700845911	-0.5378991224678229
吉林省	2013	27510000	14060	7876	5.110868774990912	2.8629589240276263	natcm_2013_extract_a95	http://www.natcm.gov.cn/2020tjzb/%E5%85%A8%E5%9B%BD%E4%B8%AD%E5%8C%BB%E8%8D%AF%E7%BB%9F%E8%AE%A1%E6%91%98%E7%BC%96/atog/2013/A95.xls	A95	27510000	133245	106342	74739	48.43511450381679	38.655761541257725	27.16793893129771	nhc_yearbook_2014_full_pdf	https://www.nhc.gov.cn/mohwsbwstjxxzx/c100228/201506/a2f73d0edf1d4e678eb5978af952a60f.shtml	3-1-3	scan_transcribed_twice_national_total_verified	47191	10.76195847542619	54.2	22707	2193	9.657814770775532	nbs_yearbook_2014_z0315e	3-15	https://www.stats.gov.cn/sj/ndsj/2014/zk/html/Z0315E.xls	Per capita gross regional product at current prices; models include wave fixed effects and use the log value.	nbs_yearbook_2014_z0206e	2-6	https://www.stats.gov.cn/sj/ndsj/2014/zk/html/Z0206E.xls	Proportion of year-end usual-resident population living in urban areas (%).	nbs_yearbook_2014_z0211e	2-11	https://www.stats.gov.cn/sj/ndsj/2014/zk/html/Z0211E.xls	Province age structure is estimated from the NBS annual population sample survey for the corresponding year; sampling fractions differ across waves, so this variable is reserved for sensitivity adjustment.	official_nbs_excel_parsed	official_excel_parsed	TRUE	-0.34557283051373994	-0.3254868334743378	0.15201064213688756	0.11067591104535957	0.045101884744332375	-0.11981154083904945	-0.059290368790912845
四川省	2013	81070000	47053	34367	5.8039965461946466	4.239176020722832	natcm_2013_extract_a95	http://www.natcm.gov.cn/2020tjzb/%E5%85%A8%E5%9B%BD%E4%B8%AD%E5%8C%BB%E8%8D%AF%E7%BB%9F%E8%AE%A1%E6%91%98%E7%BC%96/atog/2013/A95.xls	A95	81070000	426635	289242	198894	52.62550881953867	35.6780560009868	24.533612927100037	nhc_yearbook_2014_full_pdf	https://www.nhc.gov.cn/mohwsbwstjxxzx/c100228/201506/a2f73d0edf1d4e678eb5978af952a60f.shtml	3-1-3	scan_transcribed_twice_national_total_verified	32454	10.387578981099482	44.9	66904	8536	12.758579457132608	nbs_yearbook_2014_z0315e	3-15	https://www.stats.gov.cn/sj/ndsj/2014/zk/html/Z0315E.xls	Per capita gross regional product at current prices; models include wave fixed effects and use the log value.	nbs_yearbook_2014_z0206e	2-6	https://www.stats.gov.cn/sj/ndsj/2014/zk/html/Z0206E.xls	Proportion of year-end usual-resident population living in urban areas (%).	nbs_yearbook_2014_z0211e	2-11	https://www.stats.gov.cn/sj/ndsj/2014/zk/html/Z0211E.xls	Province age structure is estimated from the NBS annual population sample survey for the corresponding year; sampling fractions differ across waves, so this variable is reserved for sensitivity adjustment.	official_nbs_excel_parsed	official_excel_parsed	TRUE	0.028942891756598418	0.7347047383960483	-0.2856950702872934	-0.21274253386105532	-0.7985249974241404	-0.8106425547851599	1.3208968995555346
天津市	2013	14720000	7385	5630	5.016983695652174	3.8247282608695654	natcm_2013_extract_a95	http://www.natcm.gov.cn/2020tjzb/%E5%85%A8%E5%9B%BD%E4%B8%AD%E5%8C%BB%E8%8D%AF%E7%BB%9F%E8%AE%A1%E6%91%98%E7%BC%96/atog/2013/A95.xls	A95	14720000	57743	49071	27962	39.22758152173913	33.33627717391305	18.995923913043477	nhc_yearbook_2014_full_pdf	https://www.nhc.gov.cn/mohwsbwstjxxzx/c100228/201506/a2f73d0edf1d4e678eb5978af952a60f.shtml	3-1-3	scan_transcribed_twice_national_total_verified	99607	11.508987722227586	82.01	12150	1392	11.456790123456791	nbs_yearbook_2014_z0315e	3-15	https://www.stats.gov.cn/sj/ndsj/2014/zk/html/Z0315E.xls	Per capita gross regional product at current prices; models include wave fixed effects and use the log value.	nbs_yearbook_2014_z0206e	2-6	https://www.stats.gov.cn/sj/ndsj/2014/zk/html/Z0206E.xls	Proportion of year-end usual-resident population living in urban areas (%).	nbs_yearbook_2014_z0211e	2-11	https://www.stats.gov.cn/sj/ndsj/2014/zk/html/Z0211E.xls	Province age structure is estimated from the NBS annual population sample survey for the corresponding year; sampling fractions differ across waves, so this variable is reserved for sensitivity adjustment.	official_nbs_excel_parsed	official_excel_parsed	TRUE	-0.396301483670851	0.415428061022879	-1.2058082647889816	-0.4670908756712573	1.7284578481928972	1.9459960395739961	0.7414549727579772
宁夏回族自治区	2013	6540000	3893	1771	5.9525993883792045	2.7079510703363914	natcm_2013_extract_a95	http://www.natcm.gov.cn/2020tjzb/%E5%85%A8%E5%9B%BD%E4%B8%AD%E5%8C%BB%E8%8D%AF%E7%BB%9F%E8%AE%A1%E6%91%98%E7%BC%96/atog/2013/A95.xls	A95	6540000	31134	27076	21265	47.60550458715596	41.40061162079511	32.51529051987768	nhc_yearbook_2014_full_pdf	https://www.nhc.gov.cn/mohwsbwstjxxzx/c100228/201506/a2f73d0edf1d4e678eb5978af952a60f.shtml	3-1-3	scan_transcribed_twice_national_total_verified	39420	10.58202858070671	52.01	5399	382	7.075384330431561	nbs_yearbook_2014_z0315e	3-15	https://www.stats.gov.cn/sj/ndsj/2014/zk/html/Z0315E.xls	Per capita gross regional product at current prices; models include wave fixed effects and use the log value.	nbs_yearbook_2014_z0206e	2-6	https://www.stats.gov.cn/sj/ndsj/2014/zk/html/Z0206E.xls	Proportion of year-end usual-resident population living in urban areas (%).	nbs_yearbook_2014_z0211e	2-11	https://www.stats.gov.cn/sj/ndsj/2014/zk/html/Z0211E.xls	Province age structure is estimated from the NBS annual population sample survey for the corresponding year; sampling fractions differ across waves, so this variable is reserved for sensitivity adjustment.	official_nbs_excel_parsed	official_excel_parsed	TRUE	0.10923703532484995	-0.44489969388117345	1.0404983740775786	0.4088031543940959	-0.36035220232869336	-0.28249110218764995	-1.208760894830892
安徽省	2013	60300000	24450	10211	4.054726368159204	1.6933665008291874	natcm_2013_extract_a95	http://www.natcm.gov.cn/2020tjzb/%E5%85%A8%E5%9B%BD%E4%B8%AD%E5%8C%BB%E8%8D%AF%E7%BB%9F%E8%AE%A1%E6%91%98%E7%BC%96/atog/2013/A95.xls	A95	60300000	235959	171508	125039	39.13084577114428	28.4424543946932	20.73615257048093	nhc_yearbook_2014_full_pdf	https://www.nhc.gov.cn/mohwsbwstjxxzx/c100228/201506/a2f73d0edf1d4e678eb5978af952a60f.shtml	3-1-3	scan_transcribed_twice_national_total_verified	31684	10.36356710058417	47.86	49765	5241	10.53149804079172	nbs_yearbook_2014_z0315e	3-15	https://www.stats.gov.cn/sj/ndsj/2014/zk/html/Z0315E.xls	Per capita gross regional product at current prices; models include wave fixed effects and use the log value.	nbs_yearbook_2014_z0206e	2-6	https://www.stats.gov.cn/sj/ndsj/2014/zk/html/Z0206E.xls	Proportion of year-end usual-resident population living in urban areas (%).	nbs_yearbook_2014_z0211e	2-11	https://www.stats.gov.cn/sj/ndsj/2014/zk/html/Z0211E.xls	Province age structure is estimated from the NBS annual population sample survey for the corresponding year; sampling fractions differ across waves, so this variable is reserved for sensitivity adjustment.	official_nbs_excel_parsed	official_excel_parsed	TRUE	-0.9162352000621204	-1.226501675228677	-0.9166610510155568	-0.9986251497952413	-0.8526333772929825	-0.5907651567980108	0.32959645359492834
山东省	2013	97330000	49381	26409	5.073564163156273	2.713346347477654	natcm_2013_extract_a95	http://www.natcm.gov.cn/2020tjzb/%E5%85%A8%E5%9B%BD%E4%B8%AD%E5%8C%BB%E8%8D%AF%E7%BB%9F%E8%AE%A1%E6%91%98%E7%BC%96/atog/2013/A95.xls	A95	97330000	489737	342104	247855	50.31716839617795	35.14887496147128	25.465426898181445	nhc_yearbook_2014_full_pdf	https://www.nhc.gov.cn/mohwsbwstjxxzx/c100228/201506/a2f73d0edf1d4e678eb5978af952a60f.shtml	3-1-3	scan_transcribed_twice_national_total_verified	56322.5850307906	10.938850888762806	53.75	80331	8822	10.98206171963501	nbs_yearbook_2014_z0315e	3-15	https://www.stats.gov.cn/sj/ndsj/2014/zk/html/Z0315E.xls	Per capita gross regional product at current prices; models include wave fixed effects and use the log value.	nbs_yearbook_2014_z0206e	2-6	https://www.stats.gov.cn/sj/ndsj/2014/zk/html/Z0206E.xls	Proportion of year-end usual-resident population living in urban areas (%).	nbs_yearbook_2014_z0211e	2-11	https://www.stats.gov.cn/sj/ndsj/2014/zk/html/Z0211E.xls	Province age structure is estimated from the NBS annual population sample survey for the corresponding year; sampling fractions differ across waves, so this variable is reserved for sensitivity adjustment.	official_nbs_excel_parsed	official_excel_parsed	TRUE	-0.36572952344353177	-0.4407433530198317	-0.13086977629972815	-0.2702186363700019	0.4437113102172892	-0.15323884796547435	0.5301477098237392
山西省	2013	36300000	16456	13238	4.533333333333333	3.646831955922865	natcm_2013_extract_a95	http://www.natcm.gov.cn/2020tjzb/%E5%85%A8%E5%9B%BD%E4%B8%AD%E5%8C%BB%E8%8D%AF%E7%BB%9F%E8%AE%A1%E6%91%98%E7%BC%96/atog/2013/A95.xls	A95	36300000	172620	128294	88819	47.55371900826446	35.34269972451791	24.468044077134987	nhc_yearbook_2014_full_pdf	https://www.nhc.gov.cn/mohwsbwstjxxzx/c100228/201506/a2f73d0edf1d4e678eb5978af952a60f.shtml	3-1-3	scan_transcribed_twice_national_total_verified	34813	10.45774615922359	52.56	29957	2388	7.971425710184597	nbs_yearbook_2014_z0315e	3-15	https://www.stats.gov.cn/sj/ndsj/2014/zk/html/Z0315E.xls	Per capita gross regional product at current prices; models include wave fixed effects and use the log value.	nbs_yearbook_2014_z0206e	2-6	https://www.stats.gov.cn/sj/ndsj/2014/zk/html/Z0206E.xls	Proportion of year-end usual-resident population living in urban areas (%).	nbs_yearbook_2014_z0211e	2-11	https://www.stats.gov.cn/sj/ndsj/2014/zk/html/Z0211E.xls	Province age structure is estimated from the NBS annual population sample survey for the corresponding year; sampling fractions differ across waves, so this variable is reserved for sensitivity adjustment.	official_nbs_excel_parsed	official_excel_parsed	TRUE	-0.6576308839567179	0.27838270413530464	-0.2965896445127517	-0.24916668794826802	-0.6404102539394374	-0.24163550458868613	-0.8099222116866823
广东省	2013	106440000	37430	29009	3.516535137166479	2.7253851935362645	natcm_2013_extract_a95	http://www.natcm.gov.cn/2020tjzb/%E5%85%A8%E5%9B%BD%E4%B8%AD%E5%8C%BB%E8%8D%AF%E7%BB%9F%E8%AE%A1%E6%91%98%E7%BC%96/atog/2013/A95.xls	A95	106440000	378367	294219	218272	35.547444569710635	27.641770011273955	20.506576475009396	nhc_yearbook_2014_full_pdf	https://www.nhc.gov.cn/mohwsbwstjxxzx/c100228/201506/a2f73d0edf1d4e678eb5978af952a60f.shtml	3-1-3	scan_transcribed_twice_national_total_verified	58540	10.977465560245877	67.76	87847	6364	7.244413582706296	nbs_yearbook_2014_z0315e	3-15	https://www.stats.gov.cn/sj/ndsj/2014/zk/html/Z0315E.xls	Per capita gross regional product at current prices; models include wave fixed effects and use the log value.	nbs_yearbook_2014_z0206e	2-6	https://www.stats.gov.cn/sj/ndsj/2014/zk/html/Z0206E.xls	Proportion of year-end usual-resident population living in urban areas (%).	nbs_yearbook_2014_z0211e	2-11	https://www.stats.gov.cn/sj/ndsj/2014/zk/html/Z0211E.xls	Province age structure is estimated from the NBS annual population sample survey for the corresponding year; sampling fractions differ across waves, so this variable is reserved for sensitivity adjustment.	official_nbs_excel_parsed	official_excel_parsed	TRUE	-1.2070345100432485	-0.43146902910899393	-0.9548062039935133	-1.0855901282473226	0.5307256243100225	0.8874646472372145	-1.1335239627946878
广西壮族自治区	2013	47190000	22318	10686	4.729391820300911	2.2644628099173554	natcm_2013_extract_a95	http://www.natcm.gov.cn/2020tjzb/%E5%85%A8%E5%9B%BD%E4%B8%AD%E5%8C%BB%E8%8D%AF%E7%BB%9F%E8%AE%A1%E6%91%98%E7%BC%96/atog/2013/A95.xls	A95	47190000	187216	118475	83413	39.6728120364484	25.105954651409196	17.675990675990676	nhc_yearbook_2014_full_pdf	https://www.nhc.gov.cn/mohwsbwstjxxzx/c100228/201506/a2f73d0edf1d4e678eb5978af952a60f.shtml	3-1-3	scan_transcribed_twice_national_total_verified	30588	10.328363054164116	44.81	38947	3620	9.294682517267056	nbs_yearbook_2014_z0315e	3-15	https://www.stats.gov.cn/sj/ndsj/2014/zk/html/Z0315E.xls	Per capita gross regional product at current prices; models include wave fixed effects and use the log value.	nbs_yearbook_2014_z0206e	2-6	https://www.stats.gov.cn/sj/ndsj/2014/zk/html/Z0206E.xls	Proportion of year-end usual-resident population living in urban areas (%).	nbs_yearbook_2014_z0211e	2-11	https://www.stats.gov.cn/sj/ndsj/2014/zk/html/Z0211E.xls	Province age structure is estimated from the NBS annual population sample survey for the corresponding year; sampling fractions differ across waves, so this variable is reserved for sensitivity adjustment.	official_nbs_excel_parsed	official_excel_parsed	TRUE	-0.5516951692090981	-0.7865482005366996	-1.4251214086276514	-1.36101341949144	-0.9319621876875677	-0.8173280162104446	-0.220924856962015
新疆维吾尔自治区	2013	22640000	14965	5708	6.609982332155477	2.521201413427562	natcm_2013_extract_a95	http://www.natcm.gov.cn/2020tjzb/%E5%85%A8%E5%9B%BD%E4%B8%AD%E5%8C%BB%E8%8D%AF%E7%BB%9F%E8%AE%A1%E6%91%98%E7%BC%96/atog/2013/A95.xls	A95	22640000	137325	107897	83136	60.65591872791519	47.65768551236749	36.7208480565371	nhc_yearbook_2014_full_pdf	https://www.nhc.gov.cn/mohwsbwstjxxzx/c100228/201506/a2f73d0edf1d4e678eb5978af952a60f.shtml	3-1-3	scan_transcribed_twice_national_total_verified	37181	10.52355315709448	44.47	18688	1190	6.367722602739725	nbs_yearbook_2014_z0315e	3-15	https://www.stats.gov.cn/sj/ndsj/2014/zk/html/Z0315E.xls	Per capita gross regional product at current prices; models include wave fixed effects and use the log value.	nbs_yearbook_2014_z0206e	2-6	https://www.stats.gov.cn/sj/ndsj/2014/zk/html/Z0206E.xls	Proportion of year-end usual-resident population living in urban areas (%).	nbs_yearbook_2014_z0211e	2-11	https://www.stats.gov.cn/sj/ndsj/2014/zk/html/Z0211E.xls	Province age structure is estimated from the NBS annual population sample survey for the corresponding year; sampling fractions differ across waves, so this variable is reserved for sensitivity adjustment.	official_nbs_excel_parsed	official_excel_parsed	TRUE	0.4644388584591377	-0.5887653766865053	1.7392716294723833	1.0884046396009739	-0.49212074214732277	-0.8425842038170768	-1.523749552678322
江苏省	2013	79390000	40685	18623	5.124700843935004	2.3457614309106942	natcm_2013_extract_a95	http://www.natcm.gov.cn/2020tjzb/%E5%85%A8%E5%9B%BD%E4%B8%AD%E5%8C%BB%E8%8D%AF%E7%BB%9F%E8%AE%A1%E6%91%98%E7%BC%96/atog/2013/A95.xls	A95	79390000	368287	286183	189971	46.389595666960574	36.047739009950874	23.928832346643155	nhc_yearbook_2014_full_pdf	https://www.nhc.gov.cn/mohwsbwstjxxzx/c100228/201506/a2f73d0edf1d4e678eb5978af952a60f.shtml	3-1-3	scan_transcribed_twice_national_total_verified	74607	11.2199896155699	64.11	65526	8030	12.254677532582486	nbs_yearbook_2014_z0315e	3-15	https://www.stats.gov.cn/sj/ndsj/2014/zk/html/Z0315E.xls	Per capita gross regional product at current prices; models include wave fixed effects and use the log value.	nbs_yearbook_2014_z0206e	2-6	https://www.stats.gov.cn/sj/ndsj/2014/zk/html/Z0206E.xls	Proportion of year-end usual-resident population living in urban areas (%).	nbs_yearbook_2014_z0211e	2-11	https://www.stats.gov.cn/sj/ndsj/2014/zk/html/Z0211E.xls	Province age structure is estimated from the NBS annual population sample survey for the corresponding year; sampling fractions differ across waves, so this variable is reserved for sensitivity adjustment.	official_nbs_excel_parsed	official_excel_parsed	TRUE	-0.3380989887398153	-0.7239184650183711	-0.38618222123496554	-0.17259003985165544	1.0772294145665289	0.6163320449895472	1.0966041553110712
